Audio and,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","3,380","Miscellaneous Assemblers and Fabricators","1,210","Software Developers","960","General and Operations Managers","750","Inspectors, Testers, Sorters, Samplers, and Weighers","510","Electrical Engineers","490","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","470","Shipping, Receiving, and Inventory Clerks","460","Customer Service Representatives","430","First-Line Supervisors of Production and Operating Workers","430",
Communications Equipment,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","9,770","Software Developers","6,520","Miscellaneous Assemblers and Fabricators","3,600","Electrical Engineers","2,710","Electrical and Electronic Engineering Technologists and Technicians","2,580","Inspectors, Testers, Sorters, Samplers, and Weighers","2,540","General and Operations Managers","2,440","Industrial Engineers","2,320","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","2,020","Laborers and Freight, Stock, and Material Movers, Hand","1,880",
Computer and,"Software Developers","20,850","Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","11,600","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","6,660","Computer Hardware Engineers","5,890","General and Operations Managers","4,440","Business Operations Specialists, All Other","4,050","Miscellaneous Assemblers and Fabricators","3,800","Software Quality Assurance Analysts and Testers","3,680","Inspectors, Testers, Sorters, Samplers, and Weighers","3,500","Laborers and Freight, Stock, and Material Movers, Hand","3,300",
Engine,"Engine and Other Machine Assemblers","8,370","Machinists","7,550","Miscellaneous Assemblers and Fabricators","6,100","Industrial Engineers","5,140","Computer Numerically Controlled Tool Operators","5,100","Mechanical Engineers","4,250","Inspectors, Testers, Sorters, Samplers, and Weighers","2,760","First-Line Supervisors of Production and Operating Workers","2,650","Industrial Machinery Mechanics","2,080","General and Operations Managers","1,640",
Metalworking Machinery,"Machinists","23,440","Computer Numerically Controlled Tool Operators","13,210","Tool and Die Makers","10,930","Miscellaneous Assemblers and Fabricators","7,190","First-Line Supervisors of Production and Operating Workers","7,000","Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","5,910","Mechanical Engineers","5,750","General and Operations Managers","5,190","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","4,840","Inspectors, Testers, Sorters, Samplers, and Weighers","4,450",
Commercial and,"Miscellaneous Assemblers and Fabricators","11,840","Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","3,510","Welders, Cutters, Solderers, and Brazers","3,460","First-Line Supervisors of Production and Operating Workers","3,300","Ophthalmic Laboratory Technicians","2,940","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","2,710","Software Developers","2,630","General and Operations Managers","2,540","Mechanical Engineers","2,430","Inspectors, Testers, Sorters, Samplers, and Weighers","2,410",
Machinery Manufacturing,"Miscellaneous Assemblers and Fabricators","109,360","Welders, Cutters, Solderers, and Brazers","58,500","Machinists","32,040","Mechanical Engineers","29,720","First-Line Supervisors of Production and Operating Workers","27,650","Industrial Engineers","19,790","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","19,670","Computer Numerically Controlled Tool Operators","18,420","Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","18,320","Laborers and Freight, Stock, and Material Movers, Hand","17,690",
Coating,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","19,440","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","13,460","First-Line Supervisors of Production and Operating Workers","8,050","Laborers and Freight, Stock, and Material Movers, Hand","6,490","Inspectors, Testers, Sorters, Samplers, and Weighers","6,140","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","5,350","General and Operations Managers","4,410","Miscellaneous Assemblers and Fabricators","3,900","Helpers--Production Workers","3,610","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","3,420",
Machine Shops;,"Machinists","77,160","Computer Numerically Controlled Tool Operators","38,090","First-Line Supervisors of Production and Operating Workers","16,330","Inspectors, Testers, Sorters, Samplers, and Weighers","14,110","Welders, Cutters, Solderers, and Brazers","13,900","General and Operations Managers","12,750","Miscellaneous Assemblers and Fabricators","10,470","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","8,670","Shipping, Receiving, and Inventory Clerks","7,950","Office Clerks, General","7,630",
Fabricated Metal,"Welders, Cutters, Solderers, and Brazers","67,120","Miscellaneous Assemblers and Fabricators","49,300","Structural Metal Fabricators and Fitters","25,030","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","21,800","First-Line Supervisors of Production and Operating Workers","21,690","Sheet Metal Workers","18,410","Laborers and Freight, Stock, and Material Movers, Hand","14,020","General and Operations Managers","12,540","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","12,350","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","10,450",
Fabricated Metal,"Miscellaneous Assemblers and Fabricators","52,530","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","29,670","Welders, Cutters, Solderers, and Brazers","25,820","First-Line Supervisors of Production and Operating Workers","21,370","Machinists","19,920","Computer Numerically Controlled Tool Operators","17,790","Inspectors, Testers, Sorters, Samplers, and Weighers","17,160","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","12,380","Shipping, Receiving, and Inventory Clerks","12,220","Laborers and Freight, Stock, and Material Movers, Hand","11,250",
Foundries,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","13,860","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","7,940","Foundry Mold and Coremakers","7,610","Inspectors, Testers, Sorters, Samplers, and Weighers","5,900","First-Line Supervisors of Production and Operating Workers","5,010","Computer Numerically Controlled Tool Operators","4,030","Metal-Refining Furnace Operators and Tenders","3,420","Machinists","3,120","Pourers and Casters, Metal","2,790","Industrial Machinery Mechanics","2,740",
Nonferrous Metal,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","6,010","Metal-Refining Furnace Operators and Tenders","3,170","First-Line Supervisors of Production and Operating Workers","3,140","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","3,060","Industrial Machinery Mechanics","1,840","Inspectors, Testers, Sorters, Samplers, and Weighers","1,690","Laborers and Freight, Stock, and Material Movers, Hand","1,530","Shipping, Receiving, and Inventory Clerks","1,390","Industrial Engineers","1,280","Maintenance and Repair Workers, General","1,240",
Alumina and,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","4,550","Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","3,580","First-Line Supervisors of Production and Operating Workers","3,180","Industrial Machinery Mechanics","2,650","Metal-Refining Furnace Operators and Tenders","2,310","Packers and Packagers, Hand","2,080","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","1,660","Miscellaneous Assemblers and Fabricators","1,660","Laborers and Freight, Stock, and Material Movers, Hand","1,600","Maintenance and Repair Workers, General","1,510",
Steel Product,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","4,420","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","3,340","Welders, Cutters, Solderers, and Brazers","3,130","First-Line Supervisors of Production and Operating Workers","3,100","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","2,790","Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","2,690","Laborers and Freight, Stock, and Material Movers, Hand","2,000","Inspectors, Testers, Sorters, Samplers, and Weighers","1,580","Shipping, Receiving, and Inventory Clerks","1,490","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","1,380",
Iron and,"Industrial Machinery Mechanics","8,180","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","6,810","Metal-Refining Furnace Operators and Tenders","6,320","Laborers and Freight, Stock, and Material Movers, Hand","4,640","First-Line Supervisors of Production and Operating Workers","3,870","Crane and Tower Operators","2,400","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","2,140","Electricians","2,080","Welders, Cutters, Solderers, and Brazers","1,950","Helpers--Production Workers","1,860",
Nonmetallic Mineral,"Heavy and Tractor-Trailer Truck Drivers","77,550","Molders, Shapers, and Casters, Except Metal and Plastic","23,870","Miscellaneous Assemblers and Fabricators","16,360","Laborers and Freight, Stock, and Material Movers, Hand","15,120","First-Line Supervisors of Production and Operating Workers","13,780","Mixing and Blending Machine Setters, Operators, and Tenders","12,190","Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","10,650","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","10,550","General and Operations Managers","10,500","Inspectors, Testers, Sorters, Samplers, and Weighers","9,960",
Rubber Product,"Tire Builders","17,710","Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","16,260","Miscellaneous Assemblers and Fabricators","9,140","Inspectors, Testers, Sorters, Samplers, and Weighers","6,340","First-Line Supervisors of Production and Operating Workers","6,130","Laborers and Freight, Stock, and Material Movers, Hand","4,350","Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","3,710","Mixing and Blending Machine Setters, Operators, and Tenders","3,330","Production Workers, All Other","3,150","Industrial Machinery Mechanics","3,060",
Plastics Product,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","85,980","Miscellaneous Assemblers and Fabricators","62,760","Inspectors, Testers, Sorters, Samplers, and Weighers","31,780","Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","31,270","First-Line Supervisors of Production and Operating Workers","30,380","Laborers and Freight, Stock, and Material Movers, Hand","24,500","Packers and Packagers, Hand","21,850","Industrial Machinery Mechanics","14,690","Shipping, Receiving, and Inventory Clerks","14,260","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","13,940",
Pharmaceutical and,"Packaging and Filling Machine Operators and Tenders","32,590","Chemical Equipment Operators and Tenders","26,650","Inspectors, Testers, Sorters, Samplers, and Weighers","16,010","Chemists","13,930","First-Line Supervisors of Production and Operating Workers","11,810","Industrial Engineers","9,010","Biological Technicians","7,890","Mixing and Blending Machine Setters, Operators, and Tenders","7,790","Laborers and Freight, Stock, and Material Movers, Hand","7,240","General and Operations Managers","7,210",
Chemical Manufacturing,"Packaging and Filling Machine Operators and Tenders","20,110","Chemical Equipment Operators and Tenders","18,110","Mixing and Blending Machine Setters, Operators, and Tenders","14,840","First-Line Supervisors of Production and Operating Workers","8,050","Laborers and Freight, Stock, and Material Movers, Hand","6,720","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","6,500","Shipping, Receiving, and Inventory Clerks","5,570","Inspectors, Testers, Sorters, Samplers, and Weighers","5,440","Miscellaneous Assemblers and Fabricators","5,380","General and Operations Managers","4,970",
Chemical Manufacturing,"Chemical Equipment Operators and Tenders","59,300","First-Line Supervisors of Production and Operating Workers","19,220","Industrial Machinery Mechanics","13,750","Chemical Plant and System Operators","13,610","Mixing and Blending Machine Setters, Operators, and Tenders","11,240","Maintenance and Repair Workers, General","9,150","Chemical Technicians","8,980","Inspectors, Testers, Sorters, Samplers, and Weighers","8,830","Industrial Engineers","8,480","Laborers and Freight, Stock, and Material Movers, Hand","8,470",
Petroleum and,"Petroleum Pump System Operators, Refinery Operators, and Gaugers","14,390","Mixing and Blending Machine Setters, Operators, and Tenders","5,580","First-Line Supervisors of Production and Operating Workers","5,440","Industrial Machinery Mechanics","4,210","Heavy and Tractor-Trailer Truck Drivers","3,170","Laborers and Freight, Stock, and Material Movers, Hand","2,670","Inspectors, Testers, Sorters, Samplers, and Weighers","2,070","Chemical Plant and System Operators","1,870","Production Workers, All Other","1,770","Industrial Production Managers","1,770",
Printing and,"Printing Press Operators","87,340","Print Binding and Finishing Workers","32,210","Customer Service Representatives","17,770","Graphic Designers","17,340","First-Line Supervisors of Production and Operating Workers","16,550","Prepress Technicians and Workers","15,650","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","15,470","General and Operations Managers","13,920","Laborers and Freight, Stock, and Material Movers, Hand","9,870","Shipping, Receiving, and Inventory Clerks","9,860",
Converted Paper,"Paper Goods Machine Setters, Operators, and Tenders","58,460","Industrial Truck and Tractor Operators","12,790","Laborers and Freight, Stock, and Material Movers, Hand","12,770","First-Line Supervisors of Production and Operating Workers","11,490","Printing Press Operators","11,150","Cutting and Slicing Machine Setters, Operators, and Tenders","10,910","Helpers--Production Workers","9,110","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","7,150","Miscellaneous Assemblers and Fabricators","7,070","Packaging and Filling Machine Operators and Tenders","6,540",
Pulp,"Paper Goods Machine Setters, Operators, and Tenders","23,630","Industrial Machinery Mechanics","6,490","First-Line Supervisors of Production and Operating Workers","4,160","Laborers and Freight, Stock, and Material Movers, Hand","3,820","Helpers--Production Workers","3,330","Industrial Truck and Tractor Operators","2,350","Industrial Engineers","1,930","Mixing and Blending Machine Setters, Operators, and Tenders","1,890","Maintenance and Repair Workers, General","1,780","Inspectors, Testers, Sorters, Samplers, and Weighers","1,450",
Other Wood,"Miscellaneous Assemblers and Fabricators","49,340","Woodworking Machine Setters, Operators, and Tenders, Except Sawing","26,930","Laborers and Freight, Stock, and Material Movers, Hand","15,890","Sawing Machine Setters, Operators, and Tenders, Wood","12,760","Industrial Truck and Tractor Operators","11,160","Carpenters","10,350","First-Line Supervisors of Production and Operating Workers","9,760","Cabinetmakers and Bench Carpenters","8,080","Heavy and Tractor-Trailer Truck Drivers","6,390","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","6,040",
Veneer,"Miscellaneous Assemblers and Fabricators","16,690","Woodworking Machine Setters, Operators, and Tenders, Except Sawing","7,900","Sawing Machine Setters, Operators, and Tenders, Wood","5,310","Laborers and Freight, Stock, and Material Movers, Hand","5,270","Industrial Truck and Tractor Operators","3,960","First-Line Supervisors of Production and Operating Workers","3,330","Heavy and Tractor-Trailer Truck Drivers","2,590","Machine Feeders and Offbearers","2,490","Architectural and Civil Drafters","2,170","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","1,970",
Sawmills and,"Sawing Machine Setters, Operators, and Tenders, Wood","16,410","Laborers and Freight, Stock, and Material Movers, Hand","10,930","Industrial Truck and Tractor Operators","7,900","Woodworking Machine Setters, Operators, and Tenders, Except Sawing","6,140","First-Line Supervisors of Production and Operating Workers","3,420","Logging Equipment Operators","3,240","Machine Feeders and Offbearers","2,440","Heavy and Tractor-Trailer Truck Drivers","2,320","Industrial Machinery Mechanics","2,230","Helpers--Production Workers","2,180",
Other Leather,"Shoe and Leather Workers and Repairers","2,820","Sewing Machine Operators","2,140","Miscellaneous Assemblers and Fabricators","1,250","Shipping, Receiving, and Inventory Clerks","560","First-Line Supervisors of Production and Operating Workers","540","Office Clerks, General","230","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","220","Customer Service Representatives","200","Inspectors, Testers, Sorters, Samplers, and Weighers","170","Bookkeeping, Accounting, and Auditing Clerks","150",
Footwear Manufacturing,"Shoe Machine Operators and Tenders","2,700","Miscellaneous Assemblers and Fabricators","480","First-Line Supervisors of Production and Operating Workers","390","Sewing Machine Operators","380","Inspectors, Testers, Sorters, Samplers, and Weighers","310","Customer Service Representatives","300","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","180","Production Workers, All Other","170","General and Operations Managers","150","Laborers and Freight, Stock, and Material Movers, Hand","150",
Leather and,"Shoe and Leather Workers and Repairers","860","Cutters and Trimmers, Hand","260","First-Line Supervisors of Production and Operating Workers","220","Laborers and Freight, Stock, and Material Movers, Hand","180","Industrial Truck and Tractor Operators","140","Machine Feeders and Offbearers","130","Office Clerks, General","120","Miscellaneous Assemblers and Fabricators","100","Textile Bleaching and Dyeing Machine Operators and Tenders","90","Production Workers, All Other","90",
Apparel Accessories,"Sewing Machine Operators","3,650","General and Operations Managers","470","First-Line Supervisors of Production and Operating Workers","430","Shipping, Receiving, and Inventory Clerks","370","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","350","Packers and Packagers, Hand","330","Printing Press Operators","270","Inspectors, Testers, Sorters, Samplers, and Weighers","260","Textile Cutting Machine Setters, Operators, and Tenders","240","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","190",
Cut and,"Sewing Machine Operators","26,380","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","2,850","First-Line Supervisors of Production and Operating Workers","2,240","General and Operations Managers","2,210","Shipping, Receiving, and Inventory Clerks","2,160","Customer Service Representatives","2,090","Fashion Designers","2,070","Inspectors, Testers, Sorters, Samplers, and Weighers","1,880","Textile Cutting Machine Setters, Operators, and Tenders","1,830","Packers and Packagers, Hand","1,770",
Apparel Knitting,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","1,610","Textile, Apparel, and Furnishings Workers, All Other","870","Sewing Machine Operators","770","Packers and Packagers, Hand","630","Inspectors, Testers, Sorters, Samplers, and Weighers","530","Maintenance Workers, Machinery","510","Industrial Machinery Mechanics","240","First-Line Supervisors of Production and Operating Workers","230","Laborers and Freight, Stock, and Material Movers, Hand","190","Textile Bleaching and Dyeing Machine Operators and Tenders","120",
Other Textile,"Sewing Machine Operators","19,460","Miscellaneous Assemblers and Fabricators","3,990","First-Line Supervisors of Production and Operating Workers","3,060","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","2,340","General and Operations Managers","2,310","Textile, Apparel, and Furnishings Workers, All Other","1,810","Office Clerks, General","1,670","Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","1,600","Printing Press Operators","1,470","Laborers and Freight, Stock, and Material Movers, Hand","1,410",
Textile Furnishings,"Sewing Machine Operators","7,620","Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","4,980","Textile Knitting and Weaving Machine Setters, Operators, and Tenders","3,260","First-Line Supervisors of Production and Operating Workers","1,840","Laborers and Freight, Stock, and Material Movers, Hand","1,810","Industrial Truck and Tractor Operators","1,770","Inspectors, Testers, Sorters, Samplers, and Weighers","1,410","Textile Cutting Machine Setters, Operators, and Tenders","1,380","Shipping, Receiving, and Inventory Clerks","990","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","970",
Textile and,"Textile Bleaching and Dyeing Machine Operators and Tenders","3,890","Inspectors, Testers, Sorters, Samplers, and Weighers","1,420","First-Line Supervisors of Production and Operating Workers","1,290","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","1,240","Printing Press Operators","1,000","Laborers and Freight, Stock, and Material Movers, Hand","990","Shipping, Receiving, and Inventory Clerks","920","General and Operations Managers","800","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","770","Maintenance and Repair Workers, General","620",
Fabric Mills,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","9,160","Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","4,310","Inspectors, Testers, Sorters, Samplers, and Weighers","2,770","Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","2,710","Industrial Machinery Mechanics","2,600","First-Line Supervisors of Production and Operating Workers","2,090","Laborers and Freight, Stock, and Material Movers, Hand","1,530","Maintenance and Repair Workers, General","1,370","Sewing Machine Operators","1,330","Textile Bleaching and Dyeing Machine Operators and Tenders","1,220",
Fiber,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","9,870","Industrial Machinery Mechanics","1,840","Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","1,660","Inspectors, Testers, Sorters, Samplers, and Weighers","1,080","Textile Knitting and Weaving Machine Setters, Operators, and Tenders","1,060","First-Line Supervisors of Production and Operating Workers","1,040","Maintenance and Repair Workers, General","810","Industrial Truck and Tractor Operators","770","Laborers and Freight, Stock, and Material Movers, Hand","720","Textile Bleaching and Dyeing Machine Operators and Tenders","410",
Tobacco Manufacturing,"Packaging and Filling Machine Operators and Tenders","1,350","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","950","First-Line Supervisors of Production and Operating Workers","820","Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","460","Inspectors, Testers, Sorters, Samplers, and Weighers","450","Maintenance and Repair Workers, General","430","Industrial Machinery Mechanics","390","Laborers and Freight, Stock, and Material Movers, Hand","380","Industrial Production Managers","370","Chemical Technicians","340",
Beverage Manufacturing,"Bartenders","33,980","Packaging and Filling Machine Operators and Tenders","25,160","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","22,700","Waiters and Waitresses","16,330","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","15,180","Laborers and Freight, Stock, and Material Movers, Hand","11,010","Retail Salespersons","10,190","Demonstrators and Product Promoters","9,620","Merchandise Displayers and Window Trimmers","8,880","Cooks, Restaurant","7,420",
Other Food,"Packaging and Filling Machine Operators and Tenders","31,910","Food Batchmakers","27,460","Packers and Packagers, Hand","12,710","Laborers and Freight, Stock, and Material Movers, Hand","12,030","Industrial Truck and Tractor Operators","9,910","First-Line Supervisors of Production and Operating Workers","9,710","Inspectors, Testers, Sorters, Samplers, and Weighers","7,520","Food Processing Workers, All Other","6,620","Food Cooking Machine Operators and Tenders","6,200","Mixing and Blending Machine Setters, Operators, and Tenders","5,820",
Bakeries and,"Bakers","67,800","Food Batchmakers","26,780","Packaging and Filling Machine Operators and Tenders","23,560","Cashiers","20,430","Fast Food and Counter Workers","14,820","Packers and Packagers, Hand","14,700","Retail Salespersons","13,010","First-Line Supervisors of Production and Operating Workers","11,480","Helpers--Production Workers","6,770","Janitors and Cleaners, Except Maids and Housekeeping Cleaners","6,550",
Seafood Product,"Meat, Poultry, and Fish Cutters and Trimmers","8,690","Packers and Packagers, Hand","2,650","Packaging and Filling Machine Operators and Tenders","1,460","First-Line Supervisors of Production and Operating Workers","1,410","Laborers and Freight, Stock, and Material Movers, Hand","980","Food Processing Workers, All Other","670","Inspectors, Testers, Sorters, Samplers, and Weighers","640","General and Operations Managers","580","Shipping, Receiving, and Inventory Clerks","540","Food Batchmakers","480",
Animal Slaughtering,"Meat, Poultry, and Fish Cutters and Trimmers","94,500","Slaughterers and Meat Packers","71,550","Laborers and Freight, Stock, and Material Movers, Hand","52,160","Packaging and Filling Machine Operators and Tenders","30,480","Helpers--Production Workers","18,760","First-Line Supervisors of Production and Operating Workers","18,510","Packers and Packagers, Hand","18,040","Janitors and Cleaners, Except Maids and Housekeeping Cleaners","17,880","Maintenance and Repair Workers, General","17,820","Inspectors, Testers, Sorters, Samplers, and Weighers","14,030",
Dairy Product,"Food Batchmakers","23,650","Packaging and Filling Machine Operators and Tenders","21,430","Laborers and Freight, Stock, and Material Movers, Hand","9,140","First-Line Supervisors of Production and Operating Workers","7,290","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","5,700","Heavy and Tractor-Trailer Truck Drivers","5,020","Maintenance and Repair Workers, General","4,620","Industrial Machinery Mechanics","4,380","Inspectors, Testers, Sorters, Samplers, and Weighers","4,040","Industrial Truck and Tractor Operators","3,880",
Fruit and,"Packaging and Filling Machine Operators and Tenders","26,360","Food Batchmakers","22,020","Laborers and Freight, Stock, and Material Movers, Hand","9,040","Industrial Machinery Mechanics","8,680","Industrial Truck and Tractor Operators","8,200","First-Line Supervisors of Production and Operating Workers","7,690","Inspectors, Testers, Sorters, Samplers, and Weighers","6,620","Miscellaneous Assemblers and Fabricators","4,700","Food Cooking Machine Operators and Tenders","4,660","Packers and Packagers, Hand","4,570",
Sugar and,"Food Batchmakers","15,250","Retail Salespersons","8,080","Packaging and Filling Machine Operators and Tenders","5,640","Packers and Packagers, Hand","5,020","Laborers and Freight, Stock, and Material Movers, Hand","3,090","First-Line Supervisors of Production and Operating Workers","2,880","General and Operations Managers","1,970","Cashiers","1,970","Industrial Machinery Mechanics","1,940","Fast Food and Counter Workers","1,500",
Grain and,"Packaging and Filling Machine Operators and Tenders","6,970","Food Batchmakers","4,390","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","3,000","Laborers and Freight, Stock, and Material Movers, Hand","2,940","First-Line Supervisors of Production and Operating Workers","2,770","Industrial Machinery Mechanics","2,210","Industrial Truck and Tractor Operators","2,020","General and Operations Managers","1,960","Maintenance and Repair Workers, General","1,950","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","1,730",
Animal Food,"Mixing and Blending Machine Setters, Operators, and Tenders","7,850","Packaging and Filling Machine Operators and Tenders","6,940","Food Batchmakers","5,580","Heavy and Tractor-Trailer Truck Drivers","4,140","Laborers and Freight, Stock, and Material Movers, Hand","3,690","First-Line Supervisors of Production and Operating Workers","3,480","Industrial Truck and Tractor Operators","2,150","Maintenance and Repair Workers, General","2,110","General and Operations Managers","2,030","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","1,900",
Other Specialty,"Construction Laborers","172,280","Operating Engineers and Other Construction Equipment Operators","107,310","First-Line Supervisors of Construction Trades and Extraction Workers","55,400","Heavy and Tractor-Trailer Truck Drivers","52,700","Cement Masons and Concrete Finishers","34,510","Office Clerks, General","26,700","General and Operations Managers","24,760","Fence Erectors","22,730","Paving, Surfacing, and Tamping Equipment Operators","14,590","Carpenters","14,390",
Building Finishing,"Painters, Construction and Maintenance","144,440","Carpenters","121,140","Drywall and Ceiling Tile Installers","72,540","First-Line Supervisors of Construction Trades and Extraction Workers","51,780","Construction Laborers","41,830","General and Operations Managers","28,000","Tile and Stone Setters","27,320","Office Clerks, General","26,990","Insulation Workers, Floor, Ceiling, and Wall","23,550","Cost Estimators","18,320",
Building Equipment,"Electricians","502,930","Plumbers, Pipefitters, and Steamfitters","311,030","Heating, Air Conditioning, and Refrigeration Mechanics and Installers","278,800","First-Line Supervisors of Construction Trades and Extraction Workers","121,950","Office Clerks, General","78,800","General and Operations Managers","72,290","Helpers--Electricians","62,200","Sheet Metal Workers","56,420","Bookkeeping, Accounting, and Auditing Clerks","40,890","Construction Laborers","40,380",
Foundation,"Roofers","119,280","Construction Laborers","104,340","Cement Masons and Concrete Finishers","102,800","Carpenters","94,580","First-Line Supervisors of Construction Trades and Extraction Workers","74,530","Brickmasons and Blockmasons","43,920","Glaziers","37,150","Structural Iron and Steel Workers","32,310","Office Clerks, General","30,740","General and Operations Managers","27,500",
Other Heavy,"Construction Laborers","30,020","Operating Engineers and Other Construction Equipment Operators","15,750","First-Line Supervisors of Construction Trades and Extraction Workers","11,120","Carpenters","4,880","Construction Managers","4,500","General and Operations Managers","3,520","Heavy and Tractor-Trailer Truck Drivers","2,960","Office Clerks, General","2,670","Project Management Specialists","2,600","Welders, Cutters, Solderers, and Brazers","2,590",
Highway,"Construction Laborers","87,310","Operating Engineers and Other Construction Equipment Operators","50,960","First-Line Supervisors of Construction Trades and Extraction Workers","32,760","Heavy and Tractor-Trailer Truck Drivers","27,160","Cement Masons and Concrete Finishers","15,450","Paving, Surfacing, and Tamping Equipment Operators","14,480","Carpenters","12,280","Construction Managers","12,140","Mobile Heavy Equipment Mechanics, Except Engines","8,490","General and Operations Managers","7,620",
Land Subdivision,"Construction Managers","3,040","General and Operations Managers","2,970","Construction Laborers","2,780","Project Management Specialists","1,710","Property, Real Estate, and Community Association Managers","1,670","Accountants and Auditors","1,550","Operating Engineers and Other Construction Equipment Operators","1,490","Office Clerks, General","1,410","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","1,270","Bookkeeping, Accounting, and Auditing Clerks","1,210",
